time,id,age,gender,education,employment_status,province,migration_stage,time_in_current_stage,behavioral_attitude,subjective_norm,perceived_behavioral_control,actual_behavioral_control,V_score,has_family_abroad
64,22,50.496197748960995,female,6,unemployed,16,stay,62.0,0.46507572464227565,0.15000000000000002,0.2210311095572873,0.0,0.18208422895350684,false
64,23,35.518714734490956,female,15,underemployed,44,stay,62.0,0.46507572464227565,0.15000000000000002,0.5605943908473865,0.0,0.28998130737533406,false
64,24,25.430443849629526,female,4,underemployed,72,never_consider,64.0,0.48937680675183726,0.15000000000000002,0.3422406522602798,0.0,0.0,false
64,25,45.13517454646165,female,4,self_employment,70,stay,57.0,0.44253588867199445,0.15000000000000002,0.38753197294140024,0.0,0.24110121513839378,false
64,26,26.632221506730154,male,10,blue_collar,14,stay,48.0,0.4391973570152511,0.45,0.3509979446501056,0.0,0.39742807537030833,true
64,27,40.05255889357773,male,4,unemployed,38,stay,61.0,0.4599109050271495,0.45,0.2317507777424523,0.0,0.3229362940025533,true
64,28,39.01322911962678,female,3,self_employment,43,stay,58.0,0.45011619883998266,0.15000000000000002,0.28227254142311803,0.0,0.20576899964150994,false
64,29,46.52489426700491,male,17,unemployed,60,stay,62.0,0.46507572464227565,0.15000000000000002,0.542505313737175,0.0,0.28526443357098735,false
64,30,54.442420549298014,female,6,blue_collar,12,stay,61.0,0.4599109050271495,0.15000000000000002,0.38727386879689796,0.0,0.24102091261866612,false
64,31,34.814627166048666,female,10,unemployed,30,stay,62.0,0.46507572464227565,0.15000000000000002,0.30620719944257435,0.0,0.2143153748950041,false
64,32,54.93174775908356,male,9,unemployed,27,stay,60.0,0.4530773740181705,0.15000000000000002,0.3692790884261468,0.0,0.23535476044457232,false
64,33,49.415233225036985,male,10,white_collar,60,stay,61.0,0.4599109050271495,0.15000000000000002,0.42881740364152976,0.0,0.2536190263884582,false
64,34,57.085117687862336,male,9,underemployed,47,stay,61.0,0.4599109050271495,0.15000000000000002,0.5057397983427123,0.0,0.2754287017567466,false
64,35,33.86536607978442,male,5,underemployed,53,stay,62.0,0.46507572464227565,0.15000000000000002,0.3573133449891548,0.0,0.23151026272796899,false
64,36,34.46386396682936,male,0,self_employment,4,stay,60.0,0.4530773740181705,0.45,0.20290342493027191,0.0,0.30216972253788493,true
64,37,34.24898695779243,male,16,underemployed,43,stay,59.0,0.45779616627532005,0.15000000000000002,0.617556552701516,0.0,0.30435749194857586,false
64,38,47.84462811646169,female,18,underemployed,25,stay,59.0,0.45779616627532005,0.15000000000000002,0.6010499051822176,0.0,0.30026236157289615,false
64,39,43.633874615215134,male,15,blue_collar,72,stay,61.0,0.4599109050271495,0.15000000000000002,0.5991618646679776,0.0,0.2997903929417963,false
64,40,50.665878084975326,male,1,blue_collar,46,stay,62.0,0.46507572464227565,0.45,0.30906923185285684,0.0,0.37293585820323794,true
64,41,52.93431216042397,male,4,white_collar,33,stay,62.0,0.46507572464227565,0.15000000000000002,0.49199683628224833,0.0,0.2716606807072699,false
64,42,28.704026157276854,male,11,white_collar,59,stay,47.0,0.4373874688251046,0.45,0.5232394609121643,0.0,0.48523989676290424,true
64,43,40.751740398830975,female,16,self_employment,69,stay,62.0,0.46507572464227565,0.45,0.5422662511741805,0.0,0.4939836161537964,true
64,44,40.32401931551025,female,13,white_collar,63,stay,62.0,0.46507572464227565,0.15000000000000002,0.5889673407989575,0.0,0.2972290381504533,false
64,45,52.28109175631675,male,5,white_collar,47,stay,62.0,0.46507572464227565,0.45,0.41386870243188334,0.0,0.4315563880819603,true
64,46,33.16286833189559,female,12,blue_collar,42,stay,61.0,0.4599109050271495,0.15000000000000002,0.456952593773181,0.0,0.26180696909359985,false
64,47,55.45203788848005,female,10,blue_collar,79,stay,61.0,0.4599109050271495,0.15000000000000002,0.3971238477220089,0.0,0.24406674734240497,false
64,48,55.50733048886331,female,0,white_collar,68,stay,57.0,0.44253588867199445,0.15000000000000002,0.3118445704716842,0.0,0.21627918432145204,false
64,49,37.96055389979645,male,7,blue_collar,25,stay,62.0,0.46507572464227565,0.45,0.34349087990277727,0.0,0.39315505332661027,true
64,50,34.939280433730076,male,7,underemployed,22,stay,59.0,0.45779616627532005,0.15000000000000002,0.49188384016569553,0.0,0.27162948298160555,false
64,51,27.320800962452857,male,12,underemployed,80,stay,62.0,0.46507572464227565,0.15000000000000002,0.42351175037899436,0.0,0.25204515975683633,false
64,52,42.43411596686414,female,16,blue_collar,26,stay,62.0,0.46507572464227565,0.15000000000000002,0.5307320885071962,0.0,0.28215211017477687,false
64,53,33.19789425397578,female,8,self_employment,68,stay,62.0,0.46507572464227565,0.15000000000000002,0.3175443477773756,0.0,0.21824676897174525,false
64,54,29.291294695717497,female,12,white_collar,48,never_consider,64.0,0.48937680675183726,0.15000000000000002,0.6062995636652625,0.0,0.0,false
64,55,25.43086439773279,male,15,self_employment,72,migrated,8.0,0.4917706457164367,0.45,0.5664679025972659,0.35,0.5003897748049834,true
64,56,37.61205055372481,male,7,unemployed,38,stay,61.0,0.4599109050271495,0.15000000000000002,0.34292560353896,0.0,0.22680132391774965,false
64,57,47.70678590437269,male,14,white_collar,38,stay,54.0,0.4393285383999578,0.45,0.6421830154598173,0.35,0.539571566416002,true
64,58,49.436775348194736,male,19,underemployed,60,stay,62.0,0.46507572464227565,0.15000000000000002,0.6457153916770816,0.0,0.3112190687466985,false
64,59,40.705355522291754,male,3,white_collar,2,stay,62.0,0.46507572464227565,0.15000000000000002,0.3622534976553812,0.0,0.2331051793682568,false
64,60,51.92469207977308,male,10,self_employment,43,stay,61.0,0.4599109050271495,0.15000000000000002,0.451262454103964,0.0,0.26017180499737974,false
64,61,38.38960525211493,male,14,unemployed,76,stay,61.0,0.4599109050271495,0.15000000000000002,0.4792481055211404,0.0,0.2681179140381542,false
64,62,44.059361095888285,female,7,underemployed,17,stay,61.0,0.4599109050271495,0.15000000000000002,0.3488422943070316,0.0,0.22874952272311902,false
64,63,43.381888552292054,female,3,self_employment,1,stay,62.0,0.46507572464227565,0.15000000000000002,0.2920376020751093,0.0,0.20929797015562862,false
64,64,50.14310444239614,female,14,underemployed,23,stay,60.0,0.4530773740181705,0.15000000000000002,0.5866995163678113,0.0,0.2966562445915671,false
64,65,36.811559664884705,female,11,self_employment,9,stay,56.0,0.4453677154259652,0.15000000000000002,0.4518564251431684,0.0,0.2603429733476117,false
64,66,32.36593219190448,male,14,unemployed,6,stay,60.0,0.4530773740181705,0.15000000000000002,0.37810536826113905,0.0,0.2381508035660826,false
64,67,44.684791009554196,male,17,underemployed,68,stay,62.0,0.46507572464227565,0.15000000000000002,0.5168705033984838,0.0,0.2784431279629156,false
64,68,46.95555221514711,female,6,blue_collar,26,stay,53.0,0.4476822976425028,0.15000000000000002,0.3860387448183463,0.0,0.24063626435504676,false
64,69,45.445609133241554,male,12,blue_collar,56,stay,59.0,0.45779616627532005,0.15000000000000002,0.5381611707517263,0.0,0.2841200021342372,false
64,70,40.989009217775916,female,8,self_employment,38,stay,59.0,0.45779616627532005,0.45,0.4327628097443918,0.0,0.4412972517305952,true
64,71,59.69901799099257,female,2,self_employment,33,stay,62.0,0.46507572464227565,0.15000000000000002,0.2821960923901995,0.0,0.20574113312249917,false
64,72,34.0311623038795,male,15,blue_collar,33,stay,60.0,0.4530773740181705,0.15000000000000002,0.5757266376046668,0.0,0.2938690110248102,false
64,73,39.84659756887095,female,7,white_collar,32,stay,57.0,0.44253588867199445,0.15000000000000002,0.48881874494099004,0.0,0.2707818526806191,false
64,74,41.14108508266456,female,11,white_collar,43,stay,61.0,0.4599109050271495,0.15000000000000002,0.5314023231904917,0.0,0.2823302117708514,false
64,75,48.09600179989833,female,2,white_collar,15,stay,60.0,0.4530773740181705,0.45,0.42835154297598166,0.0,0.43904236052935913,true
64,76,25.891818415969556,female,4,blue_collar,40,stay,50.0,0.4538844270346346,0.15000000000000002,0.31600000213995594,0.0,0.21771541130795816,false
64,77,58.74446585527261,male,16,self_employment,66,stay,57.0,0.44253588867199445,0.15000000000000002,0.6080317690438234,0.0,0.3020012671439865,false
64,78,42.28139817652873,female,1,blue_collar,35,stay,60.0,0.4530773740181705,0.15000000000000002,0.3062507514364171,0.0,0.21433061544133766,false
64,79,33.03135518785454,female,7,unemployed,48,stay,62.0,0.46507572464227565,0.45,0.2734977324856851,0.0,0.350819012624114,true
64,80,64.41410116220814,female,15,white_collar,58,stay,60.0,0.4530773740181705,0.15000000000000002,0.6217436861619396,0.0,0.3053875454636141,false
64,81,24.67656767657671,female,15,underemployed,70,stay,22.0,0.46400191710968175,0.45,0.4485210085828223,0.0,0.4492598956753986,true
64,82,24.738670297650394,female,4,self_employment,12,never_consider,64.0,0.48937680675183726,0.15000000000000002,0.41141804995552067,0.0,0.0,false
64,83,35.893903753587324,male,0,underemployed,15,stay,61.0,0.4599109050271495,0.15000000000000002,0.31495525780935374,0.0,0.21735521312221398,false
64,84,34.31442275983757,male,7,underemployed,62,stay,62.0,0.46507572464227565,0.15000000000000002,0.33173606401893807,0.0,0.2230704140015899,false
64,85,29.19746770223718,male,19,blue_collar,74,stay,62.0,0.46507572464227565,0.15000000000000002,0.6229820572497082,0.0,0.3056915252136641,false
64,86,52.947639796191595,female,4,white_collar,11,stay,62.0,0.46507572464227565,0.15000000000000002,0.4726566331183226,0.0,0.2662677129652568,false
64,87,52.54159826241002,female,10,blue_collar,17,stay,61.0,0.4599109050271495,0.45,0.48738559997671427,0.0,0.4683198906618439,true
64,88,28.354794470777207,female,9,blue_collar,74,stay,61.0,0.4599109050271495,0.15000000000000002,0.3348670418152029,0.0,0.22412062884143538,false
64,89,34.329078344300285,female,3,blue_collar,80,stay,59.0,0.45779616627532005,0.15000000000000002,0.3409238040640854,0.0,0.22613838818213244,false
64,90,36.18225189062696,male,11,unemployed,53,stay,60.0,0.4530773740181705,0.15000000000000002,0.37544815819192456,0.0,0.2373125022597602,false
64,91,54.3010380702031,male,11,self_employment,19,stay,61.0,0.4599109050271495,0.15000000000000002,0.42160933265241063,0.0,0.25147842829527467,false
64,92,32.926163991303476,male,11,blue_collar,72,stay,62.0,0.46507572464227565,0.15000000000000002,0.4339188467912971,0.0,0.255123160490565,false
64,93,30.25011892778371,male,0,blue_collar,3,stay,62.0,0.46507572464227565,0.15000000000000002,0.2511025624829665,0.0,0.1940757181422884,false
64,94,39.19547903319847,male,11,blue_collar,40,stay,56.0,0.4453677154259652,0.15000000000000002,0.4202200687289252,0.0,0.2510637574588152,false
64,95,46.755979104880616,male,4,blue_collar,32,stay,59.0,0.45779616627532005,0.15000000000000002,0.24365862800839255,0.0,0.19117738935674083,false
64,96,54.012509258602606,male,7,unemployed,36,stay,62.0,0.46507572464227565,0.15000000000000002,0.23314095394295628,0.0,0.18700573010323357,false
64,97,44.370725308678445,female,3,white_collar,64,stay,60.0,0.4530773740181705,0.15000000000000002,0.3962170659083746,0.0,0.2437879404036553,false
64,98,44.97298537923156,female,6,blue_collar,55,stay,62.0,0.46507572464227565,0.15000000000000002,0.3004718270510822,0.0,0.2122987848709039,false
64,99,29.531706603803066,male,19,blue_collar,23,stay,61.0,0.4599109050271495,0.15000000000000002,0.5158670068946369,0.0,0.2781727000160072,false
64,100,35.47806419770054,male,8,blue_collar,9,stay,61.0,0.4599109050271495,0.15000000000000002,0.46403607943258607,0.0,0.2638283758712999,false
65,1,39.23782144294672,male,12,unemployed,4,stay,62.0,0.4599109050271495,0.45,0.31956561702343567,0.0,0.3792156743339416,true
65,2,37.063325054641574,female,8,self_employment,9,stay,61.0,0.4530773740181705,0.15000000000000002,0.3430255931422296,0.0,0.22683438665981498,false
65,3,30.461142987972398,female,2,self_employment,3,stay,62.0,0.4599109050271495,0.15000000000000002,0.33271025814774186,0.0,0.22339771422770038,false
65,4,54.779855390095356,female,6,unemployed,34,stay,63.0,0.46507572464227565,0.15000000000000002,0.21535183403867572,0.0,0.17972972794115435,false
65,5,28.66089796633459,male,19,blue_collar,8,stay,62.0,0.4599109050271495,0.15000000000000002,0.569541076112381,0.0,0.29228609514798537,false
65,6,33.449960105629415,male,4,white_collar,34,stay,63.0,0.46507572464227565,0.15000000000000002,0.4000717229487014,0.0,0.24497093387237845,false
65,7,48.361645653893135,male,16,white_collar,74,stay,63.0,0.46507572464227565,0.15000000000000002,0.690539092552518,0.0,0.3218398109042412,false
65,8,43.56396286397838,male,14,blue_collar,39,stay,61.0,0.4530773740181705,0.15000000000000002,0.5176123406149742,0.0,0.27864287375105457,false
65,9,49.858612550618375,female,10,unemployed,31,stay,57.0,0.4453677154259652,0.15000000000000002,0.34784686097593104,0.0,0.22842291729681954,false
65,10,30.098123111905835,female,19,self_employment,3,stay,61.0,0.4530773740181705,0.45,0.5484326649570808,0.0,0.4967843588828923,true
65,11,52.024877257077854,male,2,self_employment,11,stay,59.0,0.45011619883998266,0.15000000000000002,0.18918582695769542,0.0,0.16845733597458531,false
65,12,24.387007077730853,female,11,white_collar,66,stay,62.0,0.4599109050271495,0.15000000000000002,0.5168667554761928,0.0,0.2784421184401328,false
65,13,30.308879697896273,female,8,self_employment,37,stay,61.0,0.4530773740181705,0.45,0.43633195422809135,0.0,0.443113280553225,true
65,14,37.91155937300136,female,5,underemployed,51,stay,61.0,0.4530773740181705,0.15000000000000002,0.31756257149348655,0.0,0.21825303142000796,false
65,15,30.465955441588083,male,1,unemployed,25,stay,58.0,0.44253588867199445,0.15000000000000002,0.23109376822760225,0.0,0.1861828811522164,false
65,16,28.616508619010496,male,9,underemployed,53,stay,62.0,0.4599109050271495,0.45,0.4445416992396539,0.0,0.4472625231984503,true
65,17,59.23967385626945,male,10,unemployed,10,stay,63.0,0.46507572464227565,0.15000000000000002,0.32585708897668886,0.0,0.22108496861275606,false
65,18,47.16654693566557,female,5,white_collar,64,stay,59.0,0.45011619883998266,0.15000000000000002,0.3946573208685383,0.0,0.24330762037034667,false
65,19,37.142721334674576,male,4,white_collar,37,stay,63.0,0.46507572464227565,0.45,0.47454438801857146,0.0,0.4621092669578886,true
65,20,42.46309290668198,male,6,unemployed,76,stay,62.0,0.4599109050271495,0.15000000000000002,0.2718237921916969,0.0,0.20192466126938172,false
65,21,41.056691161851866,male,13,blue_collar,18,stay,63.0,0.46507572464227565,0.15000000000000002,0.4894916338424036,0.0,0.27096816247736655,false
65,22,50.57953108229433,female,6,unemployed,16,stay,63.0,0.46507572464227565,0.15000000000000002,0.2210311095572873,0.0,0.18208422895350684,false
65,23,35.60204806782429,female,15,underemployed,44,stay,63.0,0.46507572464227565,0.15000000000000002,0.5605943908473865,0.0,0.28998130737533406,false
65,24,25.51377718296286,female,4,underemployed,72,never_consider,65.0,0.4940179863094625,0.15000000000000002,0.3387008186959446,0.0,0.0,false
65,25,45.218507879794984,female,4,self_employment,70,stay,58.0,0.44253588867199445,0.15000000000000002,0.38753197294140024,0.0,0.24110121513839378,false
65,26,26.715554840063486,male,10,blue_collar,14,stay,49.0,0.4391973570152511,0.45,0.3509979446501056,0.0,0.39742807537030833,true
65,27,40.13589222691107,male,4,unemployed,38,stay,62.0,0.4599109050271495,0.45,0.2317507777424523,0.0,0.3229362940025533,true
65,28,39.096562452960114,female,3,self_employment,43,stay,59.0,0.45011619883998266,0.15000000000000002,0.28227254142311803,0.0,0.20576899964150994,false
65,29,46.608227600338246,male,17,unemployed,60,stay,63.0,0.46507572464227565,0.15000000000000002,0.542505313737175,0.0,0.28526443357098735,false
65,30,54.52575388263135,female,6,blue_collar,12,stay,62.0,0.4599109050271495,0.15000000000000002,0.38727386879689796,0.0,0.24102091261866612,false
65,31,34.897960499382,female,10,unemployed,30,stay,63.0,0.46507572464227565,0.15000000000000002,0.30620719944257435,0.0,0.2143153748950041,false
65,32,55.01508109241689,male,9,unemployed,27,stay,61.0,0.4530773740181705,0.15000000000000002,0.3692790884261468,0.0,0.23535476044457232,false
65,33,49.49856655837032,male,10,white_collar,60,stay,62.0,0.4599109050271495,0.15000000000000002,0.42881740364152976,0.0,0.2536190263884582,false
65,34,57.16845102119567,male,9,underemployed,47,stay,62.0,0.4599109050271495,0.15000000000000002,0.5057397983427123,0.0,0.2754287017567466,false
65,35,33.94869941311776,male,5,underemployed,53,stay,63.0,0.46507572464227565,0.15000000000000002,0.3573133449891548,0.0,0.23151026272796899,false
65,36,34.54719730016269,male,0,self_employment,4,stay,61.0,0.4530773740181705,0.45,0.20290342493027191,0.0,0.30216972253788493,true
65,37,34.33232029112577,male,16,underemployed,43,stay,60.0,0.45779616627532005,0.15000000000000002,0.617556552701516,0.0,0.30435749194857586,false
65,38,47.92796144979503,female,18,underemployed,25,stay,60.0,0.45779616627532005,0.15000000000000002,0.6010499051822176,0.0,0.30026236157289615,false
65,39,43.71720794854847,male,15,blue_collar,72,stay,62.0,0.4599109050271495,0.15000000000000002,0.5991618646679776,0.0,0.2997903929417963,false
65,40,50.74921141830866,male,1,blue_collar,46,stay,63.0,0.46507572464227565,0.45,0.30906923185285684,0.0,0.37293585820323794,true
65,41,53.01764549375731,male,4,white_collar,33,stay,63.0,0.46507572464227565,0.15000000000000002,0.49199683628224833,0.0,0.2716606807072699,false
65,42,28.787359490610186,male,11,white_collar,59,stay,48.0,0.4373874688251046,0.45,0.5232394609121643,0.0,0.48523989676290424,true
65,43,40.83507373216431,female,16,self_employment,69,stay,63.0,0.46507572464227565,0.45,0.5422662511741805,0.0,0.4939836161537964,true
65,44,40.407352648843585,female,13,white_collar,63,stay,63.0,0.46507572464227565,0.15000000000000002,0.5889673407989575,0.0,0.2972290381504533,false
65,45,52.364425089650084,male,5,white_collar,47,stay,63.0,0.46507572464227565,0.45,0.41386870243188334,0.0,0.4315563880819603,true
65,46,33.246201665228924,female,12,blue_collar,42,stay,62.0,0.4599109050271495,0.15000000000000002,0.456952593773181,0.0,0.26180696909359985,false
65,47,55.535371221813385,female,10,blue_collar,79,stay,62.0,0.4599109050271495,0.15000000000000002,0.3971238477220089,0.0,0.24406674734240497,false
65,48,55.590663822196646,female,0,white_collar,68,stay,58.0,0.44253588867199445,0.15000000000000002,0.3118445704716842,0.0,0.21627918432145204,false
65,49,38.04388723312979,male,7,blue_collar,25,stay,63.0,0.46507572464227565,0.45,0.34349087990277727,0.0,0.39315505332661027,true
65,50,35.02261376706341,male,7,underemployed,22,stay,60.0,0.45779616627532005,0.15000000000000002,0.49188384016569553,0.0,0.27162948298160555,false
65,51,27.40413429578619,male,12,underemployed,80,stay,63.0,0.46507572464227565,0.15000000000000002,0.42351175037899436,0.0,0.25204515975683633,false
65,52,42.51744930019748,female,16,blue_collar,26,stay,63.0,0.46507572464227565,0.15000000000000002,0.5307320885071962,0.0,0.28215211017477687,false
65,53,33.28122758730912,female,8,self_employment,68,stay,63.0,0.46507572464227565,0.15000000000000002,0.3175443477773756,0.0,0.21824676897174525,false
65,54,29.37462802905083,female,12,white_collar,48,never_consider,65.0,0.4940179863094625,0.15000000000000002,0.6027597301009273,0.0,0.0,false
65,55,25.514197731066123,male,15,self_employment,72,migrated,9.0,0.4917706457164367,0.45,0.5664679025972659,0.35,0.5003897748049834,true
65,56,37.69538388705815,male,7,unemployed,38,stay,62.0,0.4599109050271495,0.15000000000000002,0.34292560353896,0.0,0.22680132391774965,false
65,57,47.79011923770602,male,14,white_collar,38,stay,55.0,0.4393285383999578,0.45,0.6421830154598173,0.35,0.539571566416002,true
65,58,49.52010868152807,male,19,underemployed,60,stay,63.0,0.46507572464227565,0.15000000000000002,0.6457153916770816,0.0,0.3112190687466985,false
65,59,40.78868885562509,male,3,white_collar,2,stay,63.0,0.46507572464227565,0.15000000000000002,0.3622534976553812,0.0,0.2331051793682568,false
65,60,52.00802541310642,male,10,self_employment,43,stay,62.0,0.4599109050271495,0.15000000000000002,0.451262454103964,0.0,0.26017180499737974,false
65,61,38.47293858544827,male,14,unemployed,76,stay,62.0,0.4599109050271495,0.15000000000000002,0.4792481055211404,0.0,0.2681179140381542,false
65,62,44.14269442922162,female,7,underemployed,17,stay,62.0,0.4599109050271495,0.15000000000000002,0.3488422943070316,0.0,0.22874952272311902,false
65,63,43.46522188562539,female,3,self_employment,1,stay,63.0,0.46507572464227565,0.15000000000000002,0.2920376020751093,0.0,0.20929797015562862,false
65,64,50.22643777572947,female,14,underemployed,23,stay,61.0,0.4530773740181705,0.15000000000000002,0.5866995163678113,0.0,0.2966562445915671,false
65,65,36.89489299821804,female,11,self_employment,9,stay,57.0,0.4453677154259652,0.15000000000000002,0.4518564251431684,0.0,0.2603429733476117,false
65,66,32.44926552523781,male,14,unemployed,6,stay,61.0,0.4530773740181705,0.15000000000000002,0.37810536826113905,0.0,0.2381508035660826,false
65,67,44.76812434288753,male,17,underemployed,68,stay,63.0,0.46507572464227565,0.15000000000000002,0.5168705033984838,0.0,0.2784431279629156,false
65,68,47.038885548480444,female,6,blue_collar,26,stay,54.0,0.4476822976425028,0.15000000000000002,0.3860387448183463,0.0,0.24063626435504676,false
65,69,45.52894246657489,male,12,blue_collar,56,stay,60.0,0.45779616627532005,0.15000000000000002,0.5381611707517263,0.0,0.2841200021342372,false
65,70,41.07234255110925,female,8,self_employment,38,stay,60.0,0.45779616627532005,0.45,0.4327628097443918,0.0,0.4412972517305952,true
65,71,59.78235132432591,female,2,self_employment,33,stay,63.0,0.46507572464227565,0.15000000000000002,0.2821960923901995,0.0,0.20574113312249917,false
65,72,34.11449563721283,male,15,blue_collar,33,stay,61.0,0.4530773740181705,0.15000000000000002,0.5757266376046668,0.0,0.2938690110248102,false
65,73,39.92993090220428,female,7,white_collar,32,stay,58.0,0.44253588867199445,0.15000000000000002,0.48881874494099004,0.0,0.2707818526806191,false
65,74,41.224418415997896,female,11,white_collar,43,stay,62.0,0.4599109050271495,0.15000000000000002,0.5314023231904917,0.0,0.2823302117708514,false
65,75,48.17933513323167,female,2,white_collar,15,stay,61.0,0.4530773740181705,0.45,0.42835154297598166,0.0,0.43904236052935913,true
65,76,25.97515174930289,female,4,blue_collar,40,stay,51.0,0.4538844270346346,0.15000000000000002,0.31600000213995594,0.0,0.21771541130795816,false
65,77,58.827799188605944,male,16,self_employment,66,stay,58.0,0.44253588867199445,0.15000000000000002,0.6080317690438234,0.0,0.3020012671439865,false
65,78,42.36473150986207,female,1,blue_collar,35,stay,61.0,0.4530773740181705,0.15000000000000002,0.3062507514364171,0.0,0.21433061544133766,false
65,79,33.11468852118787,female,7,unemployed,48,stay,63.0,0.46507572464227565,0.45,0.2734977324856851,0.0,0.350819012624114,true
65,80,64.49743449554147,female,15,white_collar,58,stay,61.0,0.4530773740181705,0.15000000000000002,0.6217436861619396,0.0,0.3053875454636141,false
65,81,24.759901009910042,female,15,underemployed,70,stay,23.0,0.46400191710968175,0.45,0.4485210085828223,0.0,0.4492598956753986,true
65,82,24.822003630983726,female,4,self_employment,12,never_consider,65.0,0.4940179863094625,0.15000000000000002,0.4078782163911855,0.0,0.0,false
65,83,35.97723708692066,male,0,underemployed,15,stay,62.0,0.4599109050271495,0.15000000000000002,0.31495525780935374,0.0,0.21735521312221398,false
65,84,34.397756093170905,male,7,underemployed,62,stay,63.0,0.46507572464227565,0.15000000000000002,0.33173606401893807,0.0,0.2230704140015899,false
65,85,29.280801035570512,male,19,blue_collar,74,stay,63.0,0.46507572464227565,0.15000000000000002,0.6229820572497082,0.0,0.3056915252136641,false
65,86,53.03097312952493,female,4,white_collar,11,stay,63.0,0.46507572464227565,0.15000000000000002,0.4726566331183226,0.0,0.2662677129652568,false
65,87,52.624931595743355,female,10,blue_collar,17,stay,62.0,0.4599109050271495,0.45,0.48738559997671427,0.0,0.4683198906618439,true
65,88,28.43812780411054,female,9,blue_collar,74,stay,62.0,0.4599109050271495,0.15000000000000002,0.3348670418152029,0.0,0.22412062884143538,false
65,89,34.41241167763362,female,3,blue_collar,80,stay,60.0,0.45779616627532005,0.15000000000000002,0.3409238040640854,0.0,0.22613838818213244,false
65,90,36.265585223960294,male,11,unemployed,53,stay,61.0,0.4530773740181705,0.15000000000000002,0.37544815819192456,0.0,0.2373125022597602,false
65,91,54.384371403536434,male,11,self_employment,19,stay,62.0,0.4599109050271495,0.15000000000000002,0.42160933265241063,0.0,0.25147842829527467,false
65,92,33.00949732463681,male,11,blue_collar,72,stay,63.0,0.46507572464227565,0.15000000000000002,0.4339188467912971,0.0,0.255123160490565,false
65,93,30.333452261117042,male,0,blue_collar,3,stay,63.0,0.46507572464227565,0.15000000000000002,0.2511025624829665,0.0,0.1940757181422884,false
65,94,39.2788123665318,male,11,blue_collar,40,stay,57.0,0.4453677154259652,0.15000000000000002,0.4202200687289252,0.0,0.2510637574588152,false
65,95,46.83931243821395,male,4,blue_collar,32,stay,60.0,0.45779616627532005,0.15000000000000002,0.24365862800839255,0.0,0.19117738935674083,false
65,96,54.09584259193594,male,7,unemployed,36,stay,63.0,0.46507572464227565,0.15000000000000002,0.23314095394295628,0.0,0.18700573010323357,false
65,97,44.45405864201178,female,3,white_collar,64,stay,61.0,0.4530773740181705,0.15000000000000002,0.3962170659083746,0.0,0.2437879404036553,false
65,98,45.056318712564895,female,6,blue_collar,55,stay,63.0,0.46507572464227565,0.15000000000000002,0.3004718270510822,0.0,0.2122987848709039,false
65,99,29.615039937136398,male,19,blue_collar,23,stay,62.0,0.4599109050271495,0.15000000000000002,0.5158670068946369,0.0,0.2781727000160072,false
65,100,35.561397531033876,male,8,blue_collar,9,stay,62.0,0.4599109050271495,0.15000000000000002,0.46403607943258607,0.0,0.2638283758712999,false
66,1,39.32115477628005,male,12,unemployed,4,stay,63.0,0.4599109050271495,0.45,0.31956561702343567,0.0,0.3792156743339416,true
66,2,37.14665838797491,female,8,self_employment,9,stay,62.0,0.4530773740181705,0.15000000000000002,0.3430255931422296,0.0,0.22683438665981498,false
66,3,30.54447632130573,female,2,self_employment,3,stay,63.0,0.4599109050271495,0.15000000000000002,0.33271025814774186,0.0,0.22339771422770038,false
66,4,54.86318872342869,female,6,unemployed,34,stay,64.0,0.46507572464227565,0.15000000000000002,0.21535183403867572,0.0,0.17972972794115435,false
66,5,28.744231299667923,male,19,blue_collar,8,stay,63.0,0.4599109050271495,0.15000000000000002,0.569541076112381,0.0,0.29228609514798537,false
66,6,33.53329343896275,male,4,white_collar,34,stay,64.0,0.46507572464227565,0.15000000000000002,0.4000717229487014,0.0,0.24497093387237845,false
66,7,48.44497898722647,male,16,white_collar,74,stay,64.0,0.46507572464227565,0.15000000000000002,0.690539092552518,0.0,0.3218398109042412,false
66,8,43.64729619731172,male,14,blue_collar,39,stay,62.0,0.4530773740181705,0.15000000000000002,0.5176123406149742,0.0,0.27864287375105457,false
66,9,49.94194588395171,female,10,unemployed,31,stay,58.0,0.4453677154259652,0.15000000000000002,0.34784686097593104,0.0,0.22842291729681954,false
66,10,30.181456445239167,female,19,self_employment,3,stay,62.0,0.4530773740181705,0.45,0.5484326649570808,0.0,0.4967843588828923,true
66,11,52.10821059041119,male,2,self_employment,11,stay,60.0,0.45011619883998266,0.15000000000000002,0.18918582695769542,0.0,0.16845733597458531,false
66,12,24.470340411064186,female,11,white_collar,66,stay,63.0,0.4599109050271495,0.15000000000000002,0.5168667554761928,0.0,0.2784421184401328,false
66,13,30.392213031229605,female,8,self_employment,37,stay,62.0,0.4530773740181705,0.45,0.43633195422809135,0.0,0.443113280553225,true
66,14,37.994892706334696,female,5,underemployed,51,stay,62.0,0.4530773740181705,0.15000000000000002,0.31756257149348655,0.0,0.21825303142000796,false
66,15,30.549288774921415,male,1,unemployed,25,stay,59.0,0.44253588867199445,0.15000000000000002,0.23109376822760225,0.0,0.1861828811522164,false
66,16,28.699841952343828,male,9,underemployed,53,stay,63.0,0.4599109050271495,0.45,0.4445416992396539,0.0,0.4472625231984503,true
